"desc","date","ipd","pop"
"pen_sus",2013-06-01,660,53051645.99
"pen_res",2013-10-01,183,53051645.99
"pen_sus",2013-10-01,540,53051645.99
"pen_res",2014-01-01,152,53864694.92
"pen_sus",2014-01-01,369,53864694.92
"pen_res",2014-04-01,172,53864694.92
"pen_sus",2014-04-01,549,53864694.92
"pen_res",2014-06-01,288,53864694.92
"pen_sus",2014-06-01,566,53864694.92
"pen_res",2014-10-01,177,53864694.92
"pen_sus",2014-10-01,459,53864694.92
"pen_res",2015-01-01,123,54674393.04
"pen_sus",2015-01-01,362,54674393.04
"pen_res",2015-04-01,187,54674393.04
"pen_sus",2015-04-01,541,54674393.04
"pen_res",2015-06-01,219,54674393.04
"pen_sus",2015-06-01,611,54674393.04
"pen_res",2015-10-01,149,54674393.04
"pen_sus",2015-10-01,446,54674393.04
"pen_res",2016-01-01,107,55475611.16
"pen_sus",2016-01-01,323,55475611.16
"pen_res",2016-04-01,155,55475611.16
"pen_sus",2016-04-01,482,55475611.16
"pen_res",2016-06-01,213,55475611.16
"pen_sus",2016-06-01,532,55475611.16
"pen_res",2016-10-01,163,55475611.16
"pen_sus",2016-10-01,458,55475611.16
"pen_res",2017-01-01,114,56205557.73
"pen_sus",2017-01-01,327,56205557.73
"pen_res",2017-04-01,181,56205557.73
"pen_sus",2017-04-01,521,56205557.73
"pen_res",2017-06-01,204,56205557.73
"pen_sus",2017-06-01,521,56205557.73
"pen_res",2017-10-01,184,56205557.73
"pen_sus",2017-10-01,388,56205557.73
"pen_res",2018-01-01,133,56934663.9
"pen_sus",2018-01-01,301,56934663.9
"pen_res",2018-04-01,169,56934663.9
"pen_sus",2018-04-01,435,56934663.9
"pen_res",2018-06-01,221,56934663.9
"pen_sus",2018-06-01,499,56934663.9
"pen_res",2018-10-01,169,56934663.9
"pen_sus",2018-10-01,386,56934663.9
"pen_res",2019-01-01,105,57686890.92
"pen_sus",2019-01-01,295,57686890.92
"pen_res",2019-04-01,189,57686890.92
"pen_sus",2019-04-01,453,57686890.92
"pen_res",2019-06-01,244,57686890.92
"pen_sus",2019-06-01,533,57686890.92
"pen_res",2019-10-01,159,57686890.92
"pen_sus",2019-10-01,374,57686890.92
"multi_res",2005-01-01,161,46989758.74
"multi_sus",2005-01-01,606,46989758.74
"multi_res",2005-04-01,243,46989758.74
"multi_sus",2005-04-01,1045,46989758.74
"multi_res",2005-06-01,280,46989758.74
"multi_sus",2005-06-01,1316,46989758.74
"multi_res",2005-10-01,221,46989758.74
"multi_sus",2005-10-01,1014,46989758.74
"multi_res",2006-01-01,153,47566710.64
"multi_sus",2006-01-01,758,47566710.64
"multi_res",2006-04-01,208,47566710.64
"multi_sus",2006-04-01,1007,47566710.64
"multi_res",2006-06-01,291,47566710.64
"multi_sus",2006-06-01,1185,47566710.64
"multi_res",2006-10-01,219,47566710.64
"multi_sus",2006-10-01,912,47566710.64
"multi_res",2007-01-01,174,48297266.65
"multi_sus",2007-01-01,701,48297266.65
"multi_res",2007-04-01,272,48297266.65
"multi_sus",2007-04-01,928,48297266.65
"multi_res",2007-06-01,333,48297266.65
"multi_sus",2007-06-01,1253,48297266.65
"multi_res",2007-10-01,234,48297266.65
"multi_sus",2007-10-01,848,48297266.65
"multi_res",2008-01-01,151,49070102.15
"multi_sus",2008-01-01,655,49070102.15
"multi_res",2008-04-01,227,49070102.15
"multi_sus",2008-04-01,927,49070102.15
"multi_res",2008-06-01,327,49070102.15
"multi_sus",2008-06-01,1230,49070102.15
"multi_res",2008-10-01,239,49070102.15
"multi_sus",2008-10-01,1079,49070102.15
"multi_res",2009-01-01,251,49860265.55
"multi_sus",2009-01-01,683,49860265.55
"multi_res",2009-04-01,313,49860265.55
"multi_sus",2009-04-01,983,49860265.55
"multi_res",2009-06-01,343,49860265.55
"multi_sus",2009-06-01,1145,49860265.55
"multi_res",2009-10-01,223,49860265.55
"multi_sus",2009-10-01,821,49860265.55
"multi_res",2010-01-01,177,50648751.4
"multi_sus",2010-01-01,583,50648751.4
"multi_res",2010-04-01,280,50648751.4
"multi_sus",2010-04-01,879,50648751.4
"multi_res",2010-06-01,313,50648751.4
"multi_sus",2010-06-01,974,50648751.4
"multi_res",2010-10-01,185,50648751.4
"multi_sus",2010-10-01,806,50648751.4
"multi_res",2011-01-01,151,51462558.01
"multi_sus",2011-01-01,566,51462558.01
"multi_res",2011-04-01,194,51462558.01
"multi_sus",2011-04-01,756,51462558.01
"multi_res",2011-06-01,202,51462558.01
"multi_sus",2011-06-01,1002,51462558.01
"multi_res",2011-10-01,142,51462558.01
"multi_sus",2011-10-01,791,51462558.01
"multi_res",2012-01-01,114,52248123.46
"multi_sus",2012-01-01,513,52248123.46
"multi_res",2012-04-01,158,52248123.46
"multi_sus",2012-04-01,707,52248123.46
"multi_res",2012-06-01,155,52248123.46
"multi_sus",2012-06-01,875,52248123.46
"multi_res",2012-10-01,128,52248123.46
"multi_sus",2012-10-01,573,52248123.46
"multi_res",2013-01-01,68,53051645.99
"multi_sus",2013-01-01,415,53051645.99
"multi_res",2013-04-01,106,53051645.99
"multi_sus",2013-04-01,660,53051645.99
"multi_res",2013-06-01,116,53051645.99
"multi_sus",2013-06-01,778,53051645.99
"multi_res",2013-10-01,110,53051645.99
"multi_sus",2013-10-01,613,53051645.99
"multi_res",2014-01-01,113,53864694.92
"multi_sus",2014-01-01,408,53864694.92
"multi_res",2014-04-01,102,53864694.92
"multi_sus",2014-04-01,619,53864694.92
"multi_res",2014-06-01,153,53864694.92
"multi_sus",2014-06-01,701,53864694.92
"multi_res",2014-10-01,92,53864694.92
"multi_sus",2014-10-01,544,53864694.92
"multi_res",2015-01-01,71,54674393.04
"multi_sus",2015-01-01,414,54674393.04
"multi_res",2015-04-01,89,54674393.04
"multi_sus",2015-04-01,639,54674393.04
"multi_res",2015-06-01,142,54674393.04
"multi_sus",2015-06-01,688,54674393.04
"multi_res",2015-10-01,89,54674393.04
"multi_sus",2015-10-01,506,54674393.04
"multi_res",2016-01-01,60,55475611.16
"multi_sus",2016-01-01,370,55475611.16
"multi_res",2016-04-01,73,55475611.16
"multi_sus",2016-04-01,564,55475611.16
"multi_res",2016-06-01,121,55475611.16
"multi_sus",2016-06-01,624,55475611.16
"multi_res",2016-10-01,78,55475611.16
"multi_sus",2016-10-01,543,55475611.16
"multi_res",2017-01-01,57,56205557.73
"multi_sus",2017-01-01,384,56205557.73
"multi_res",2017-04-01,98,56205557.73
"multi_sus",2017-04-01,604,56205557.73
"multi_res",2017-06-01,109,56205557.73
"multi_sus",2017-06-01,616,56205557.73
"multi_res",2017-10-01,104,56205557.73
"multi_sus",2017-10-01,468,56205557.73
"multi_res",2018-01-01,69,56934663.9
"multi_sus",2018-01-01,365,56934663.9
"multi_res",2018-04-01,102,56934663.9
"multi_sus",2018-04-01,502,56934663.9
"multi_res",2018-06-01,142,56934663.9
"multi_sus",2018-06-01,578,56934663.9
"multi_res",2018-10-01,82,56934663.9
"multi_sus",2018-10-01,473,56934663.9
"multi_res",2019-01-01,76,57686890.92
"multi_sus",2019-01-01,324,57686890.92
"multi_res",2019-04-01,148,57686890.92
"multi_sus",2019-04-01,494,57686890.92
"multi_res",2019-06-01,136,57686890.92
"multi_sus",2019-06-01,641,57686890.92
"multi_res",2019-10-01,88,57686890.92
"multi_sus",2019-10-01,445,57686890.92
