"desc","date","ipd","pop"
"<2y_PCV13add",2017-01-01,40.1701374269953,2248757
"<2y_PCV7",2017-01-01,14.0595480994483,2248757
"<2y_nonPCV",2017-01-01,255.08037266142,2248757
">=65y_PCV13add",2017-01-01,52.7495271483128,3216967.73
">=65y_PCV7",2017-01-01,18.5336176467045,3216967.73
">=65y_nonPCV",2017-01-01,125.45833483923,3216967.73
"15-24y_PCV13add",2018-01-01,28.6451453104359,9458476
"15-24y_PCV7",2018-01-01,21.0064398943197,9458476
"15-24y_nonPCV",2018-01-01,87.8451122853369,9458476
"2-4y_PCV13add",2018-01-01,4.26494385733157,3388033
"2-4y_PCV7",2018-01-01,19.1922473579921,3388033
"2-4y_nonPCV",2018-01-01,44.7819105019815,3388033
"25-44y_PCV13add",2018-01-01,197.807869869603,18444749
"25-44y_PCV7",2018-01-01,150.004301317782,18444749
"25-44y_nonPCV",2018-01-01,598.368806355548,18444749
"45-64y_PCV13add",2018-01-01,108.417264410672,9558353
"45-64y_PCV7",2018-01-01,77.6720700255559,9558353
"45-64y_nonPCV",2018-01-01,333.342633859677,9558353
"5-14y_PCV13add",2018-01-01,23.017965653897,10548528
"5-14y_PCV7",2018-01-01,20.4604139145751,10548528
"5-14y_nonPCV",2018-01-01,71.6114487010128,10548528
"<2y_PCV13add",2018-01-01,33.8437087186262,2221079
"<2y_PCV7",2018-01-01,45.1249449581682,2221079
"<2y_nonPCV",2018-01-01,245.930950022017,2221079
">=65y_PCV13add",2018-01-01,41.5186106146554,3315445.9
">=65y_PCV7",2018-01-01,20.7593053073277,3315445.9
">=65y_nonPCV",2018-01-01,139.383907063486,3315445.9
"15-24y_PCV13add",2019-01-01,15.8007385872554,9416165
"15-24y_PCV7",2019-01-01,21.0676514496739,9416165
"15-24y_nonPCV",2019-01-01,79.0036929362772,9416165
"2-4y_PCV13add",2019-01-01,5.92912705272256,3348426
"2-4y_PCV7",2019-01-01,8.89369057908384,3348426
"2-4y_nonPCV",2019-01-01,56.3267070008643,3348426
"25-44y_PCV13add",2019-01-01,175.033861720373,18721960
"25-44y_PCV7",2019-01-01,129.151198939304,18721960
"25-44y_nonPCV",2019-01-01,669.547005027445,18721960
"45-64y_PCV13add",2019-01-01,99.5891788130385,9804251
"45-64y_PCV7",2019-01-01,55.5087226171034,9804251
"45-64y_nonPCV",2019-01-01,421.213248094491,9804251
"5-14y_PCV13add",2019-01-01,15.9393415573191,10751526
"5-14y_PCV7",2019-01-01,15.9393415573191,10751526
"5-14y_nonPCV",2019-01-01,85.0098216390351,10751526
"<2y_PCV13add",2019-01-01,22.4074801602892,2225505
"<2y_PCV7",2019-01-01,42.5742123045494,2225505
"<2y_nonPCV",2019-01-01,230.797045650978,2225505
">=65y_PCV13add",2019-01-01,41.9518678574858,3419057.92
">=65y_PCV7",2019-01-01,23.9724959185633,3419057.92
">=65y_nonPCV",2019-01-01,136.343570536829,3419057.92
"pen_res",2005-01-01,1523,46989758.74
"pen_sus",2005-01-01,3363,46989758.74
"pen_res",2006-01-01,1548,47566710.64
"pen_sus",2006-01-01,3185,47566710.64
"pen_res",2007-01-01,2052,48297266.65
"pen_sus",2007-01-01,2691,48297266.65
"pen_res",2008-01-01,1857,49070102.15
"pen_sus",2008-01-01,2978,49070102.15
"pen_res",2009-01-01,2077,49860265.55
"pen_sus",2009-01-01,2685,49860265.55
"pen_res",2010-01-01,1759,50648751.4
"pen_sus",2010-01-01,2438,50648751.4
"pen_res",2011-01-01,1275,51462558.01
"pen_sus",2011-01-01,2529,51462558.01
"pen_res",2012-01-01,959,52248123.46
"pen_sus",2012-01-01,2264,52248123.46
"pen_res",2013-01-01,782,53051645.99
"pen_sus",2013-01-01,2084,53051645.99
"pen_res",2014-01-01,790,53864694.92
"pen_sus",2014-01-01,1942,53864694.92
"pen_res",2015-01-01,680,54674393.04
"pen_sus",2015-01-01,1958,54674393.04
"pen_res",2016-01-01,637,55475611.16
"pen_sus",2016-01-01,1796,55475611.16
"pen_res",2017-01-01,685,56205557.73
"pen_sus",2017-01-01,1755,56205557.73
"pen_res",2018-01-01,690,56934663.9
"pen_sus",2018-01-01,1623,56934663.9
"pen_res",2019-01-01,697,57686890.92
"pen_sus",2019-01-01,1655,57686890.92
"multi_res",2005-01-01,905,46989758.74
"multi_sus",2005-01-01,3981,46989758.74
"multi_res",2006-01-01,869,47566710.64
"multi_sus",2006-01-01,3864,47566710.64
"multi_res",2007-01-01,1014,48297266.65
"multi_sus",2007-01-01,3729,48297266.65
"multi_res",2008-01-01,944,49070102.15
"multi_sus",2008-01-01,3891,49070102.15
"multi_res",2009-01-01,1126,49860265.55
"multi_sus",2009-01-01,3636,49860265.55
"multi_res",2010-01-01,955,50648751.4
"multi_sus",2010-01-01,3242,50648751.4
"multi_res",2011-01-01,686,51462558.01
"multi_sus",2011-01-01,3118,51462558.01
"multi_res",2012-01-01,556,52248123.46
"multi_sus",2012-01-01,2667,52248123.46
"multi_res",2013-01-01,399,53051645.99
"multi_sus",2013-01-01,2467,53051645.99
"multi_res",2014-01-01,457,53864694.92
"multi_sus",2014-01-01,2275,53864694.92
"multi_res",2015-01-01,390,54674393.04
"multi_sus",2015-01-01,2248,54674393.04
"multi_res",2016-01-01,331,55475611.16
"multi_sus",2016-01-01,2102,55475611.16
"multi_res",2017-01-01,366,56205557.73
"multi_sus",2017-01-01,2074,56205557.73
"multi_res",2018-01-01,394,56934663.9
"multi_sus",2018-01-01,1919,56934663.9
"multi_res",2019-01-01,441,57686890.92
"multi_sus",2019-01-01,1911,57686890.92
